"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Są to leki stosowane w leczeniu depresji, jak również w leczeniu innych chorób; zakres wskazań refundacyjnych jest w wielu przypadkach znacznie szerszy i obejmuje również m.in.: inne choroby psychiczne lub upośledzenia umysłowe (sertralinum), neuralgię (amitriptilinum), a także bólową polineuropatię cukrzycową (venlafaxinum).","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Tabela 2.17: Wartość dopłat pacjentów (w mln) do refundowanych leków przeciwdepresyjnych wg substancji czynnych (2013–2023)","","","","","","","","","","",""
"Substancja czynna","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"trazodoni hydrochloridum","7.69","10.08","12.55","15.45","17.510000000000002","20.53","23.39","24.86","27.65","31.14","34.409999999999997"
"sertralinum","13.81","11.72","13.09","13.93","14.26","15.76","16.149999999999999","17.920000000000002","20.55","22.44","24.78"
"venlafaxinum","15.96","13.5","14.92","15.39","17.43","19.600000000000001","21.04","19.649999999999999","20.37","22.86","24.32"
"fluoxetinum","9.61","9.6300000000000008","10.43","10.64","10.73","11.41","8.93","10.71","11.99","13.12","13.94"
"paroxetinum","10.75","7.7","8.4","7.55","7.51","7.48","8.01","8.4600000000000009","8.51","7.79","7.7"
"tianeptinum natricum","9.41","9.4600000000000009","9.2200000000000006","8.44","8.77","9","8.66","7.68","7.79","7.96","6.89"
"mianserini hydrochloridum","10","9.23","10.1","8.39","7.68","6.83","7.42","6.79","6.77","6.69","6.01"
"vortioxetini hydrobromidum","0","0","0","0","0","0","0","3.17","5.73","8.32","9.7100000000000009"
"duloxetinum","0","0","0","0","0","0","0","2.54","4.2300000000000004","5.8","6.38"
"fluvoxamini maleas","1.89","1.62","1.99","1.89","1.98","2.1","2.27","1.98","2.3199999999999998","2.72","2.06"
"amitriptylini hydrochloridum","1.67","1.68","1.68","2.06","2.36","2.27","2.23","2.17","2.09","0","0"
"agomelatinum","0","0","0","0.14000000000000001","1.19","1.58","1.68","1.73","1.24","1.38","1.38"
"pozostałe","1.1599999999999999","1.1499999999999999","1.63","1.49","1.28","1.22","1.1599999999999999","1.0900000000000001","0.95","0.81","0.9"
"łącznie","81.95","75.77","84.01","85.37","90.7","97.77","100.94","108.75","120.21","131.02000000000001","138.46"
"Źródło: opracowanie własne na podstawie danych NFZ","","","","","","","","","","",""
"Na podstawie dostępnych danych o realizacji recepty nie ma możliwości określenia w związku z jakim wskazaniem refundacyjnym została zrealizowana recepta, dlatego też informacji przedstawionych w tej części nie należy uznawać jako związanych wyłącznie z leczeniem depresji. ","","","","","","","","","","",""
"Są to leki stosowane w leczeniu depresji, jak również w leczeniu innych chorób; zakres wskazań refundacyjnych jest w wielu przypadkach znacznie szerszy i obejmuje również m.in.: inne choroby psychiczne lub upośledzenia umysłowe (sertralinum), neuralgię (amitriptilinum), a także bólową polineuropatię cukrzycową (venlafaxinum).","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 2.21: Liczba DDD (w mln) dla refundowanych leków przeciwdepresyjnych w podziale na substancje czynne (2013–2023)","","","","","","","","","","",""
"Rok","Nazwa substancji","Liczba DDD (mln)","","","","","","","","",""
"2013","clomipramini hydrochloridum","9.23","","","","","","","","",""
"2013","fluoxetinum","23.1","","","","","","","","",""
"2013","mianserini hydrochloridum","14.1","","","","","","","","",""
"2013","paroxetinum","21.12","","","","","","","","",""
"2013","pozostałe","15.64","","","","","","","","",""
"2013","sertralinum","50.24","","","","","","","","",""
"2013","venlafaxinum","25.96","","","","","","","","",""
"2014","clomipramini hydrochloridum","9.44","","","","","","","","",""
"2014","fluoxetinum","25.4","","","","","","","","",""
"2014","mianserini hydrochloridum","14.65","","","","","","","","",""
"2014","paroxetinum","22.39","","","","","","","","",""
"2014","pozostałe","18.260000000000002","","","","","","","","",""
"2014","sertralinum","59.16","","","","","","","","",""
"2014","venlafaxinum","30.44","","","","","","","","",""
"2015","clomipramini hydrochloridum","9.42","","","","","","","","",""
"2015","fluoxetinum","27.35","","","","","","","","",""
"2015","mianserini hydrochloridum","14.8","","","","","","","","",""
"2015","paroxetinum","24.85","","","","","","","","",""
"2015","pozostałe","20.8","","","","","","","","",""
"2015","sertralinum","68.06","","","","","","","","",""
"2015","venlafaxinum","35.630000000000003","","","","","","","","",""
"2016","fluoxetinum","28.84","","","","","","","","",""
"2016","mianserini hydrochloridum","13.63","","","","","","","","",""
"2016","paroxetinum","26.75","","","","","","","","",""
"2016","pozostałe","20.93","","","","","","","","",""
"2016","sertralinum","76.819999999999993","","","","","","","","",""
"2016","trazodoni hydrochloridum","11.26","","","","","","","","",""
"2016","venlafaxinum","40.28","","","","","","","","",""
"2017","fluoxetinum","30.25","","","","","","","","",""
"2017","mianserini hydrochloridum","14.23","","","","","","","","",""
"2017","paroxetinum","28.19","","","","","","","","",""
"2017","pozostałe","21.28","","","","","","","","",""
"2017","sertralinum","85.38","","","","","","","","",""
"2017","trazodoni hydrochloridum","13.33","","","","","","","","",""
"2017","venlafaxinum","44.1","","","","","","","","",""
"2018","fluoxetinum","31.68","","","","","","","","",""
"2018","mianserini hydrochloridum","14.3","","","","","","","","",""
"2018","paroxetinum","29.34","","","","","","","","",""
"2018","pozostałe","21.38","","","","","","","","",""
"2018","sertralinum","94.77","","","","","","","","",""
"2018","trazodoni hydrochloridum","15.57","","","","","","","","",""
"2018","venlafaxinum","47.96","","","","","","","","",""
"2019","fluoxetinum","25.88","","","","","","","","",""
"2019","mianserini hydrochloridum","14.96","","","","","","","","",""
"2019","paroxetinum","31.31","","","","","","","","",""
"2019","pozostałe","21.81","","","","","","","","",""
"2019","sertralinum","107.6","","","","","","","","",""
"2019","trazodoni hydrochloridum","18.27","","","","","","","","",""
"2019","venlafaxinum","53.73","","","","","","","","",""
"2020","fluoxetinum","28.75","","","","","","","","",""
"2020","mianserini hydrochloridum","14.46","","","","","","","","",""
"2020","paroxetinum","32.549999999999997","","","","","","","","",""
"2020","pozostałe","28.98","","","","","","","","",""
"2020","sertralinum","116.8","","","","","","","","",""
"2020","trazodoni hydrochloridum","20.62","","","","","","","","",""
"2020","venlafaxinum","58.8","","","","","","","","",""
"2021","fluoxetinum","32","","","","","","","","",""
"2021","mianserini hydrochloridum","14.23","","","","","","","","",""
"2021","paroxetinum","34.11","","","","","","","","",""
"2021","pozostałe","36.31","","","","","","","","",""
"2021","sertralinum","130.54","","","","","","","","",""
"2021","trazodoni hydrochloridum","23.03","","","","","","","","",""
"2021","venlafaxinum","63.18","","","","","","","","",""
"2022","duloxetinum","14.43","","","","","","","","",""
"2022","fluoxetinum","35.299999999999997","","","","","","","","",""
"2022","paroxetinum","35.659999999999997","","","","","","","","",""
"2022","pozostałe","42.01","","","","","","","","",""
"2022","sertralinum","149.82","","","","","","","","",""
"2022","trazodoni hydrochloridum","26.29","","","","","","","","",""
"2022","venlafaxinum","70.2","","","","","","","","",""
"2023","duloxetinum","17.489999999999998","","","","","","","","",""
"2023","fluoxetinum","38.1","","","","","","","","",""
"2023","paroxetinum","35.82","","","","","","","","",""
"2023","pozostałe","42.93","","","","","","","","",""
"2023","sertralinum","167.59","","","","","","","","",""
"2023","trazodoni hydrochloridum","29.2","","","","","","","","",""
"2023","venlafaxinum","77.459999999999994","","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych NFZ","","","","","","","","","","",""
"Na podstawie dostępnych danych o realizacji recepty nie ma możliwości określenia w związku z jakim wskazaniem refundacyjnym została zrealizowana recepta, dlatego też informacji przedstawionych w tej części nie należy uznawać jako związanych wyłącznie z leczeniem depresji. ","","","","","","","","","","",""
"Są to leki stosowane w leczeniu depresji, jak również w leczeniu innych chorób; zakres wskazań refundacyjnych jest w wielu przypadkach znacznie szerszy i obejmuje również m.in.: inne choroby psychiczne lub upośledzenia umysłowe (sertralinum), neuralgię (amitriptilinum), a także bólową polineuropatię cukrzycową (venlafaxinum).","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Tabela 2.18: Miejsce wystawiania recept na refundowane leki przeciwdepresyjne (2023)","","","","","","","","","","",""
"Miejsce wystawiania recepty","Liczba pacjentów (tys.)","Liczba pozycji recept (tys.)","% recept","","","","","","","",""
"BRAK INFORMACJI","980","3494.7","0.443","","","","","","","",""
"PORADNIE PSYCHOLOGICZNE, PSYCHIATRYCZNE i LECZENIA UZALEŻNIEŃ","526.79999999999995","2195.9","0.27800000000000002","","","","","","","",""
"POZ","540.5","1994.2","0.253","","","","","","","",""
"PORADNIA INNA NIŻ PSYCHOLOGICZNA, PSYCHIATRYCZNA i LECZENIA UZALEŻNIEŃ","42.1","85.9","1.0999999999999999E-2","","","","","","","",""
"ZLŚ","12.6","47.7","6.0000000000000001E-3","","","","","","","",""
"ODDZIAŁY PSYCHIATRYCZNE (SZPITALNE)","17.899999999999999","26.4","3.0000000000000001E-3","","","","","","","",""
"ODDZIAŁY SZPITALNE INNE NIŻ PSYCHIATRYCZNE","17.2","22.5","3.0000000000000001E-3","","","","","","","",""
"OPIEKA DZIENNA","4","7.6","1E-3","","","","","","","",""
"SOR/IP/ZRM","5.2","6.9","1E-3","","","","","","","",""
"POZOSTAŁE","1.9","3.6","0","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych NFZ","","","","","","","","","","",""
"Na podstawie dostępnych danych o realizacji recepty nie ma możliwości określenia w związku z jakim wskazaniem refundacyjnym została zrealizowana recepta, dlatego też informacji przedstawionych w tej części nie należy uznawać jako związanych wyłącznie z leczeniem depresji. ","","","","","","","","","","",""
"Są to leki stosowane w leczeniu depresji, jak również w leczeniu innych chorób; zakres wskazań refundacyjnych jest w wielu przypadkach znacznie szerszy i obejmuje również m.in.: inne choroby psychiczne lub upośledzenia umysłowe (sertralinum), neuralgię (amitriptilinum), a także bólową polineuropatię cukrzycową (venlafaxinum).","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Tabela 2.19: Świadczenia, w ramach których wystawiono receptę na refundowane leki przeciwdepresyjne (2023)","","","","","","","","","","",""
"Rozpoznanie wg ICD-10","Nazwa rozpoznania","Liczba świadczeń (tys.)","% wszystkich świadczeń","% świadczeń z rozpoznaniem współistniejącym F00-F99","","","","","","",""
"F00-F99","Zaburzenia psychiczne i zaburzenia zachowania","1732.2","0.56200000000000006","0.189","","","","","","",""
"Z70-Z76","Osoby stykające się ze służbą zdrowia w innych okolicznościach","690.9","0.224","0.13300000000000001","","","","","","",""
"I10","Samoistne (pierwotne) nadciśnienie","188","6.0999999999999999E-2","0.35299999999999998","","","","","","",""
"E11","Cukrzyca insulinoniezależna","43.8","1.4E-2","0.28499999999999998","","","","","","",""
"I11","Choroba nadciśnieniowa z zajęciem serca","21.1","7.0000000000000001E-3","0.33800000000000002","","","","","","",""
"E03","Inne postacie niedoczynności tarczycy","15.3","5.0000000000000001E-3","0.38400000000000001","","","","","","",""
"I25","Przewlekła choroba niedokrwienna serca","14.7","5.0000000000000001E-3","0.23799999999999999","","","","","","",""
"I50","Niewydolność serca","14","5.0000000000000001E-3","0.20499999999999999","","","","","","",""
"Z03","Obserwacja medyczna i ocena przypadków podejrzanych o chorobę lub stany podobne","12.5","4.0000000000000001E-3","0.16800000000000001","","","","","","",""
"I69","Następstwa chorób naczyń mózgowych","12.1","4.0000000000000001E-3","0.24099999999999999","","","","","","",""
"J06","Ostre zakażenie górnych dróg oddechowych o umiejscowieniu mnogim lub nieokreślonym","11.3","4.0000000000000001E-3","0.23300000000000001","","","","","","",""
"E78","Zaburzenia przemian lipidów i inne lipidemie","10.9","4.0000000000000001E-3","0.40200000000000002","","","","","","",""
"G54","Zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych","10.8","3.0000000000000001E-3","0.24399999999999999","","","","","","",""
"M47","Zmiany zwyrodnieniowe kręgosłupa","8.9","3.0000000000000001E-3","0.26700000000000002","","","","","","",""
"I48","Migotanie i trzepotanie przedsionków","8.5","3.0000000000000001E-3","0.247","","","","","","",""
"I70","Miażdżyca","7","2E-3","0.23200000000000001","","","","","","",""
