"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration"
40,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"nov",113
42,"admin.","single","secondary","no",1143,"yes","yes","telephone",17,"nov",106
41,"self-employed","married","secondary","yes",0,"yes","no","cellular",17,"nov",789
37,"management","single","tertiary","no",600,"yes","no","cellular",17,"nov",116
53,"admin.","married","secondary","no",350,"no","yes","cellular",17,"nov",113
59,"self-employed","married","tertiary","no",34247,"yes","no","cellular",17,"nov",66
55,"technician","married","tertiary","no",0,"no","no","cellular",17,"nov",501
53,"self-employed","married","secondary","no",248,"no","yes","cellular",17,"nov",99
49,"admin.","married","secondary","no",0,"yes","no","cellular",17,"nov",201
39,"entrepreneur","married","tertiary","no",2,"yes","no","cellular",17,"nov",180
52,"technician","married","secondary","no",1818,"no","yes","cellular",17,"nov",189
36,"management","divorced","tertiary","no",3837,"yes","no","cellular",17,"nov",184
50,"admin.","divorced","secondary","no",202,"no","yes","cellular",17,"nov",148
38,"management","married","secondary","no",242,"no","no","cellular",17,"nov",88
35,"entrepreneur","single","tertiary","no",16,"no","no","cellular",17,"nov",158
37,"admin.","married","tertiary","no",0,"yes","no","cellular",17,"nov",65
52,"management","married","tertiary","no",11650,"yes","no","cellular",17,"nov",48
44,"management","married","tertiary","no",58,"yes","no","cellular",17,"nov",48
59,"management","divorced","tertiary","no",3552,"yes","no","cellular",17,"nov",690
43,"technician","single","unknown","no",572,"no","no","cellular",17,"nov",80
32,"admin.","married","secondary","no",0,"yes","yes","cellular",17,"nov",159
37,"admin.","married","secondary","no",131,"no","no","cellular",17,"nov",48
53,"retired","married","secondary","no",38,"yes","no","cellular",17,"nov",89
33,"self-employed","single","tertiary","no",2155,"no","no","cellular",17,"nov",295
35,"self-employed","married","tertiary","no",560,"yes","no","cellular",17,"nov",46
41,"management","married","tertiary","no",20,"yes","no","cellular",17,"nov",99
37,"services","married","secondary","yes",-954,"yes","no","cellular",17,"nov",69
43,"housemaid","married","primary","no",0,"no","yes","cellular",17,"nov",836
51,"blue-collar","married","primary","no",230,"yes","no","cellular",17,"nov",174
56,"management","married","tertiary","no",505,"yes","yes","cellular",17,"nov",171
44,"blue-collar","married","primary","no",93,"yes","no","cellular",17,"nov",230
52,"technician","married","unknown","no",0,"yes","no","cellular",17,"nov",136
44,"services","married","secondary","no",3843,"yes","no","cellular",17,"nov",70
56,"management","single","primary","no",109,"no","yes","telephone",17,"nov",124
34,"management","single","tertiary","no",2347,"no","yes","cellular",17,"nov",555
36,"blue-collar","married","secondary","no",1392,"no","yes","cellular",17,"nov",231
48,"retired","married","secondary","no",264,"yes","yes","cellular",17,"nov",107
59,"management","married","tertiary","no",3640,"no","no","cellular",17,"nov",226
58,"management","married","tertiary","no",1831,"no","no","cellular",17,"nov",1531
49,"management","divorced","tertiary","no",1904,"no","yes","cellular",17,"nov",131
47,"technician","married","secondary","no",734,"yes","no","cellular",17,"nov",92
37,"management","married","tertiary","no",620,"yes","no","cellular",17,"nov",93
39,"self-employed","married","tertiary","no",5,"yes","no","cellular",17,"nov",118
38,"technician","married","secondary","no",821,"yes","yes","cellular",17,"nov",224
31,"technician","married","secondary","no",0,"yes","no","cellular",17,"nov",326
50,"management","married","tertiary","no",4654,"no","no","cellular",17,"nov",251
42,"technician","married","primary","no",275,"no","no","cellular",17,"nov",295
34,"management","single","tertiary","no",1049,"yes","no","cellular",17,"nov",101
51,"blue-collar","married","secondary","no",1414,"yes","no","unknown",17,"nov",422
59,"admin.","married","secondary","no",2145,"no","no","telephone",17,"nov",273
41,"management","married","tertiary","no",653,"yes","no","telephone",17,"nov",60
43,"blue-collar","married","secondary","no",-210,"yes","no","cellular",17,"nov",523
30,"technician","single","secondary","no",163,"yes","no","cellular",17,"nov",72
38,"blue-collar","married","primary","no",0,"yes","no","cellular",17,"nov",78
49,"admin.","married","secondary","no",1058,"no","no","telephone",17,"nov",291
38,"management","single","tertiary","no",11971,"yes","no","unknown",17,"nov",609
41,"management","single","tertiary","no",7595,"no","no","cellular",17,"nov",1121
47,"management","married","secondary","no",794,"yes","yes","cellular",17,"nov",564
56,"housemaid","married","primary","no",1168,"no","no","telephone",17,"nov",673
53,"retired","married","tertiary","no",2269,"no","no","cellular",17,"nov",1091
41,"blue-collar","married","secondary","no",271,"yes","no","cellular",17,"nov",148
57,"technician","married","secondary","no",1158,"no","no","unknown",17,"nov",204
47,"management","married","secondary","no",0,"yes","yes","cellular",17,"nov",124
48,"management","divorced","tertiary","no",-478,"yes","no","cellular",17,"nov",87
54,"management","married","tertiary","no",3795,"yes","yes","cellular",17,"nov",227
50,"management","married","tertiary","no",463,"no","yes","cellular",17,"nov",141
55,"entrepreneur","married","secondary","no",653,"yes","no","cellular",17,"nov",193
40,"management","married","tertiary","no",486,"yes","yes","cellular",17,"nov",69
50,"technician","married","secondary","no",2242,"no","no","cellular",17,"nov",170
38,"technician","single","secondary","no",1255,"yes","no","cellular",17,"nov",151
50,"technician","divorced","secondary","no",-403,"no","yes","cellular",17,"nov",130
52,"blue-collar","married","unknown","no",2171,"yes","no","cellular",17,"nov",567
43,"management","married","tertiary","no",0,"yes","no","cellular",17,"nov",360
49,"blue-collar","divorced","secondary","no",23,"no","no","cellular",17,"nov",221
42,"unemployed","married","primary","no",2636,"no","no","cellular",17,"nov",178
40,"housemaid","married","secondary","no",1029,"yes","yes","cellular",17,"nov",117
46,"services","married","unknown","no",12839,"yes","no","cellular",17,"nov",228
50,"admin.","married","secondary","no",1241,"yes","yes","telephone",17,"nov",49
48,"management","married","secondary","no",-1157,"no","yes","cellular",17,"nov",125
34,"unemployed","single","secondary","no",0,"no","no","cellular",17,"nov",63
38,"admin.","married","secondary","no",0,"no","no","telephone",17,"nov",599
31,"self-employed","single","tertiary","no",917,"no","yes","cellular",17,"nov",367
43,"management","married","tertiary","no",1781,"no","no","cellular",17,"nov",69
51,"management","single","tertiary","no",2139,"no","no","cellular",17,"nov",176
34,"management","married","tertiary","no",815,"no","no","cellular",17,"nov",161
45,"self-employed","married","secondary","no",2278,"no","no","unknown",17,"nov",1735
57,"management","married","secondary","no",1502,"no","no","telephone",17,"nov",340
36,"management","married","tertiary","no",7,"yes","no","cellular",17,"nov",501
32,"services","single","unknown","no",2378,"no","no","cellular",17,"nov",1132
54,"admin.","married","unknown","no",217,"no","no","telephone",17,"nov",110
51,"technician","married","secondary","no",856,"no","no","cellular",17,"nov",99
49,"technician","married","secondary","no",652,"no","no","cellular",17,"nov",198
46,"management","married","tertiary","no",1375,"yes","no","cellular",17,"nov",308
48,"admin.","married","secondary","no",2707,"no","no","cellular",17,"nov",212
44,"management","single","secondary","no",3684,"yes","no","cellular",17,"nov",35
30,"technician","single","secondary","no",426,"yes","no","telephone",17,"nov",127
35,"admin.","married","secondary","no",216,"yes","yes","cellular",17,"nov",70
50,"management","divorced","tertiary","no",299,"no","no","cellular",17,"nov",666
40,"blue-collar","divorced","primary","no",-78,"no","yes","cellular",17,"nov",330
56,"management","single","secondary","no",237,"yes","no","telephone",17,"nov",117
37,"admin.","married","tertiary","no",1988,"no","no","cellular",17,"nov",397
31,"blue-collar","married","secondary","no",1354,"yes","yes","cellular",17,"nov",222
39,"technician","married","secondary","no",8,"no","yes","cellular",17,"nov",333
50,"admin.","divorced","tertiary","no",66,"yes","no","cellular",17,"nov",77
45,"entrepreneur","married","tertiary","no",1503,"no","no","cellular",17,"nov",212
40,"admin.","married","secondary","no",1565,"yes","yes","cellular",17,"nov",288
43,"management","married","tertiary","no",68,"yes","no","cellular",17,"nov",31
52,"technician","divorced","secondary","no",0,"no","no","telephone",17,"nov",215
41,"management","married","secondary","no",3018,"yes","no","cellular",17,"nov",536
43,"services","divorced","secondary","no",1043,"yes","no","cellular",17,"nov",57
34,"self-employed","single","tertiary","no",876,"yes","no","cellular",17,"nov",145
35,"admin.","divorced","secondary","no",0,"yes","yes","cellular",17,"nov",86
42,"services","married","secondary","no",1027,"yes","no","telephone",17,"nov",188
44,"management","married","tertiary","no",724,"yes","no","cellular",17,"nov",157
38,"unemployed","single","tertiary","no",324,"yes","no","cellular",17,"nov",167
56,"admin.","divorced","secondary","no",3337,"yes","no","telephone",17,"nov",99
54,"technician","married","unknown","no",1162,"no","no","telephone",17,"nov",37
42,"blue-collar","married","unknown","no",452,"yes","no","cellular",17,"nov",359
51,"technician","married","secondary","no",614,"no","no","cellular",17,"nov",85
41,"admin.","married","secondary","no",0,"yes","no","cellular",17,"nov",595
44,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"nov",139
36,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"nov",273
43,"management","married","tertiary","no",430,"no","no","cellular",17,"nov",44
40,"unemployed","married","secondary","no",219,"yes","no","cellular",17,"nov",204
53,"management","divorced","tertiary","no",627,"yes","no","cellular",17,"nov",102
54,"admin.","married","secondary","no",2935,"yes","yes","cellular",17,"nov",137
58,"management","married","tertiary","no",1101,"no","no","telephone",17,"nov",99
41,"management","single","secondary","no",1286,"yes","no","telephone",17,"nov",661
48,"technician","married","unknown","no",2106,"yes","no","cellular",17,"nov",499
53,"technician","divorced","secondary","no",453,"no","no","cellular",17,"nov",148
48,"technician","married","tertiary","no",1036,"yes","yes","telephone",17,"nov",71
40,"unemployed","married","secondary","no",1077,"yes","yes","cellular",17,"nov",148
35,"technician","divorced","tertiary","no",825,"yes","no","cellular",17,"nov",273
43,"management","married","tertiary","no",2767,"yes","no","cellular",17,"nov",374
40,"technician","married","secondary","no",1269,"yes","no","cellular",17,"nov",353
56,"services","married","secondary","no",1150,"no","yes","cellular",17,"nov",107
37,"technician","married","secondary","no",5115,"yes","no","cellular",17,"nov",1210
38,"services","married","secondary","no",18,"yes","yes","cellular",17,"nov",118
56,"management","single","tertiary","no",1092,"yes","yes","cellular",17,"nov",176
37,"management","married","secondary","no",121,"no","yes","cellular",17,"nov",211
58,"blue-collar","divorced","secondary","no",644,"no","yes","cellular",17,"nov",220
38,"services","married","primary","no",0,"yes","no","cellular",17,"nov",960
55,"housemaid","single","secondary","no",1606,"no","no","telephone",17,"nov",762
43,"management","single","secondary","no",469,"yes","no","cellular",17,"nov",181
38,"management","married","tertiary","no",1680,"yes","no","cellular",17,"nov",414
51,"services","divorced","secondary","no",12,"yes","no","cellular",17,"nov",150
45,"entrepreneur","married","secondary","no",781,"no","yes","cellular",17,"nov",652
40,"management","single","secondary","no",10378,"yes","no","cellular",17,"nov",523
34,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"nov",301
54,"retired","married","secondary","no",1826,"yes","no","cellular",17,"nov",264
36,"management","married","tertiary","no",6153,"no","no","telephone",17,"nov",240
50,"technician","married","secondary","no",0,"yes","no","cellular",17,"nov",114
46,"self-employed","married","tertiary","no",0,"yes","yes","cellular",17,"nov",258
42,"technician","married","secondary","no",525,"no","no","cellular",17,"nov",172
41,"admin.","married","primary","no",611,"no","yes","cellular",17,"nov",487
46,"admin.","married","secondary","no",4958,"yes","no","cellular",17,"nov",64
56,"self-employed","divorced","primary","no",97,"no","yes","telephone",17,"nov",215
43,"blue-collar","married","primary","no",197,"yes","no","cellular",17,"nov",48
